_id,school,degree,startDate,endDate,type,inProgress,cv,createdAt,updatedAt,__v,endMonth,endYear,startMonth,startYear,description
66eaac3959f552ae11a099c0,Superintendencia del Mercado de Valores ,"Charla ""Inversión en Fondos Mutuos""",22 de Marzo de 2024,,Other,False,66ba1c9cdb5c98b2ee73ef41,2024-09-18 10:32:25.480,2024-09-18 10:32:25.480,0,,,,,
66eaac3959f552ae11a099be,Universidad Científica del Sur,Moneda Digital - BCRP,14 de noviembre de 2023,,Other,False,66ba1c9cdb5c98b2ee73ef41,2024-09-18 10:32:25.480,2024-09-18 10:32:25.480,0,,,,,
66eaac3959f552ae11a099bd,Superintendencia del Mercado de Valores ,Conversatorio “El mercado de valores y el rol de la SMV ”,2 de Octubre de 2023,,Other,False,66ba1c9cdb5c98b2ee73ef41,2024-09-18 10:32:25.480,2024-09-18 10:32:25.480,0,,,,,
66eaac3a59f552ae11a099df,Universidad Científica del Sur,Psicología,12/04/2020,12/04/2024,Bachelor,False,66ba1ca2db5c98b2ee73ef7f,2024-09-18 10:32:26.173,2024-09-18 10:32:26.173,0,,,,,
66eaac3a59f552ae11a099f2,Universidad Científica del sur,Estudiante del 6to ciclo de la carrera de Marketing y Administración.,2020,Actualidad ,Bachelor,False,66ba1ca6db5c98b2ee73efdc,2024-09-18 10:32:26.850,2024-09-18 10:32:26.850,0,,,,,
66eaac3a59f552ae11a099f3,Asociación Cultural Peruano Británica,Estudiante de inglés en nivel básico.,2024,Actualidad ,Other,False,66ba1ca6db5c98b2ee73efdc,2024-09-18 10:32:26.850,2024-09-18 10:32:26.850,0,,,,,
66eaac3b59f552ae11a09a09,UNIVERSIDAD CIENTÍFICA DEL SUR,MARKETING Y ADMINISTRACIÓN ,2021,Actualmente,Bachelor,False,66ba1caddb5c98b2ee73f018,2024-09-18 10:32:27.526,2024-09-18 10:32:27.526,0,,,,,
66eaac3c59f552ae11a09a24,Universidad científica del Sur ,Bachiller en Ingeniería económica y de negocios | Tercio superior ,2021,2026,Bachelor,False,66ba1cb3db5c98b2ee73f03f,2024-09-18 10:32:28.213,2024-09-18 10:32:28.213,0,,,,,
66eaac3c59f552ae11a09a3d,Universidad Científica del Sur,Ingeniería Agroforestal,Abr 2021,Dic 2025,Bachelor,False,66ba1cd0db5c98b2ee73f181,2024-09-18 10:32:28.891,2024-09-18 10:32:28.891,0,,,,,
66eaac3c59f552ae11a09a3e,Colegio Lord Byron School,,,,,False,66ba1cd0db5c98b2ee73f181,2024-09-18 10:32:28.891,2024-09-18 10:32:28.891,0,,,,,
66eaac3d59f552ae11a09a4c,Universidad Científica del Sur,Marketing y Administración,2021,2026,Bachelor,False,66ba1d43db5c98b2ee73f51f,2024-09-18 10:32:29.730,2024-09-18 10:32:29.730,0,,,,,
66eaac3d59f552ae11a09a4e,Britanico,Estudiante de idiomas,2024,Actualidad,Other,False,66ba1d43db5c98b2ee73f51f,2024-09-18 10:32:29.730,2024-09-18 10:32:29.730,0,,,,,
66eaac3d59f552ae11a09a4d,Institución Educativa Virgen del Rosario,Estudiante secundario,2015,2018,,False,66ba1d43db5c98b2ee73f51f,2024-09-18 10:32:29.730,2024-09-18 10:32:29.730,0,,,,,
66eaac3e59f552ae11a09a6f,Colegio Lord Byron School,,,,,False,66ba1de8db5c98b2ee73f87c,2024-09-18 10:32:30.589,2024-09-18 10:32:30.589,0,,,,,
66eaac3e59f552ae11a09a6e,Universidad Científica del Sur,Ingeniería Agroforestal,Abr 2021,Dic 2025,Bachelor,False,66ba1de8db5c98b2ee73f87c,2024-09-18 10:32:30.589,2024-09-18 10:32:30.589,0,,,,,
66eaac3f59f552ae11a09a8a,Universidad científica del sur ,Estomatología  ,,,Bachelor,False,66ba1e5adb5c98b2ee73fb41,2024-09-18 10:32:31.448,2024-09-18 10:32:31.448,0,,,,,
66eaac4059f552ae11a09aa3,Asociación Cultural Peruano Británica | Británico,Inglés (Básico – Intermedio – Avanzado) ,01/2017,06/2021,Certificate,False,66ba1e60db5c98b2ee73fb92,2024-09-18 10:32:32.469,2024-09-18 10:32:32.469,0,,,,,
66eaac4059f552ae11a09aa2,Universidad Científica del Sur,Estudiante del 6to ciclo de la carrera de Marketing y Administración,03/2022,Actualidad,Bachelor,False,66ba1e60db5c98b2ee73fb92,2024-09-18 10:32:32.469,2024-09-18 10:32:32.469,0,,,,,
66eaac4059f552ae11a09aa7,NETZUN,Community Management,03/2024,03/2024,,False,66ba1e60db5c98b2ee73fb92,2024-09-18 10:32:32.469,2024-09-18 10:32:32.469,0,,,,,
66eaac4059f552ae11a09aa6,NETZUN,Content Marketing,03/2024,03/2024,Certificate,False,66ba1e60db5c98b2ee73fb92,2024-09-18 10:32:32.469,2024-09-18 10:32:32.469,0,,,,,
66eaac4059f552ae11a09aa5,NETZUN,Microsoft Excel (Básico – Intermedio)	,12/2023,02/2024,Certificate,False,66ba1e60db5c98b2ee73fb92,2024-09-18 10:32:32.469,2024-09-18 10:32:32.469,0,,,,,
66eaac4059f552ae11a09aa4,CENAP PERÚ y el Colegio de Profesores del Perú,Marketing Digital,03/2023,03/2023,Certificate,False,66ba1e60db5c98b2ee73fb92,2024-09-18 10:32:32.469,2024-09-18 10:32:32.469,0,,,,,
66eaac4159f552ae11a09ac7,Universidad Científica del Sur ,Marketing y Administración (6to ciclo - tercio superior),01/04/2022,actualidad,Bachelor,False,66ba1e60db5c98b2ee73fb9f,2024-09-18 10:32:33.158,2024-09-18 10:32:33.158,0,,,,,
66eaac4159f552ae11a09ac9,Digital Brand Perú,Curso de Diseño Gráfico Publicitario,15/07/2024,actualidad,Other,False,66ba1e60db5c98b2ee73fb9f,2024-09-18 10:32:33.158,2024-09-18 10:32:33.158,0,,,,,
66eaac4159f552ae11a09ac8,Británico,Inglés Básico ,01/04/2024, actualidad,Other,False,66ba1e60db5c98b2ee73fb9f,2024-09-18 10:32:33.158,2024-09-18 10:32:33.158,0,,,,,
66eaac4259f552ae11a09ae5,Universidad Cinetifica del Sur ,Administracion y Negocios internacionales,01/04/2021,actual,Other,False,66ba1e88db5c98b2ee73fddf,2024-09-18 10:32:34.020,2024-09-18 10:32:34.020,0,,,,,
66eaac4259f552ae11a09ae6,ICPNA,INGLES,01/08/2024,Actual,Other,False,66ba1e88db5c98b2ee73fddf,2024-09-18 10:32:34.020,2024-09-18 10:32:34.020,0,,,,,
66eaac4259f552ae11a09af8,Universidad Científica del Sur,Marketing y Administración,2019,a la fecha,Bachelor,False,66ba1eb0db5c98b2ee73ffa7,2024-09-18 10:32:34.699,2024-09-18 10:32:34.699,0,,,,,
66eaac4259f552ae11a09af9,Colegio Carlos Patricio Olórtegui Sáenz (Loreto),Educación primaria y secundaria,2004,2014,Other,False,66ba1eb0db5c98b2ee73ffa7,2024-09-18 10:32:34.699,2024-09-18 10:32:34.699,0,,,,,
66eaac4359f552ae11a09b01,Universidad científica del sur ,Estomatología ,20/09/2020,14/10/2024,Bachelor,False,66ba1ecadb5c98b2ee7400d4,2024-09-18 10:32:35.199,2024-09-18 10:32:35.199,0,,,,,
66eaac4359f552ae11a09b02,,,,,,False,66ba1ecadb5c98b2ee7400d4,2024-09-18 10:32:35.199,2024-09-18 10:32:35.199,0,,,,,
66eaac4359f552ae11a09b20,Universidad Científica del Sur,Marketing y Administración,2022,Actualidad,Bachelor,False,66ba1ecbdb5c98b2ee7400dd,2024-09-18 10:32:35.888,2024-09-18 10:32:35.888,0,,,,,
66eaac4459f552ae11a09b31,Universidad nacional mayor de San Marcos ,Ciencia política ,Marzo 2016,Julio 2021,Bachelor,False,66ba1ed1db5c98b2ee74014a,2024-09-18 10:32:36.565,2024-09-18 10:32:36.565,0,,,,,
66eaac4459f552ae11a09b32,Centro de Idiomas San Marcos,Ingles básico ,Marzo 2020,Diciembre 2020,Certificate,False,66ba1ed1db5c98b2ee74014a,2024-09-18 10:32:36.565,2024-09-18 10:32:36.565,0,,,,,
66eaac4559f552ae11a09b44,Universidad Científica del Sur,Estomatología,,,Bachelor,False,66ba1ef3db5c98b2ee740398,2024-09-18 10:32:37.242,2024-09-18 10:32:37.242,0,,,,,
66eaac4559f552ae11a09b49,Universidad científica del sur ,Marketing y administración ,2021,2025,Bachelor,False,66ba1f09db5c98b2ee740499,2024-09-18 10:32:37.740,2024-09-18 10:32:37.740,0,,,,,
66eaac4659f552ae11a09b61,Universidad Cientifica del Sur,Derecho,07-03-2020,07-03-2025,Bachelor,False,66ba1f99db5c98b2ee740e7c,2024-09-18 10:32:38.753,2024-09-18 10:32:38.753,0,,,,,
66eaac4659f552ae11a09b63,Universidad Cientifica del Sur,Derecho,07-03-2020,07-03-2025,Bachelor,False,66ba1f99db5c98b2ee740e7c,2024-09-18 10:32:38.753,2024-09-18 10:32:38.753,0,,,,,
66eaac4659f552ae11a09b62,Universidad Cientifica del Sur,Derecho,07-03-2020,07-03-2025,Bachelor,False,66ba1f99db5c98b2ee740e7c,2024-09-18 10:32:38.753,2024-09-18 10:32:38.753,0,,,,,
66eaac4759f552ae11a09b6a,Universidad Científica del Sur ( Perú),Ingeniería Económica y Negocios ( Quinto superior ),2021,2026,Bachelor,False,66ba1fb5db5c98b2ee741089,2024-09-18 10:32:39.258,2024-09-18 10:32:39.258,0,,,,,
66eaac4859f552ae11a09b87,Universidad Científica del Sur,Administración de Negocios Internacionales ,27-03-2021,20-12-2025,Bachelor,False,66ba2055db5c98b2ee741b8d,2024-09-18 10:32:40.278,2024-09-18 10:32:40.278,0,,,,,
66eaac4959f552ae11a09b93,UNIVERSIDAD CIENTÍFICA DEL SUR,Administración de empresas,Mar. 2017,Jul. 2026,Bachelor,False,66ba2096db5c98b2ee741ddc,2024-09-18 10:32:41.109,2024-09-18 10:32:41.109,0,,,,,
66eaac4959f552ae11a09ba8,Científica del Sur ,Estomatología ,2018,Actualidad,Bachelor,False,66ba21abdb5c98b2ee742475,2024-09-18 10:32:41.803,2024-09-18 10:32:41.803,0,,,,,
66eaac4a59f552ae11a09bbf,Cientifica del sur ,Odontología ,2018,2024,Bachelor,False,66ba22cddb5c98b2ee7429d7,2024-09-18 10:32:42.987,2024-09-18 10:32:42.987,0,,,,,
66eaac4b59f552ae11a09bc2,Universidad Científica del Sur,Marketing y Administración,2022,Actualidad,Bachelor,False,66ba25a2db5c98b2ee744418,2024-09-18 10:32:43.322,2024-09-18 10:32:43.322,0,,,,,
66eaac4b59f552ae11a09bc3,Asociación Cultural Peruano Británica | Británico,,2021,,Certificate,False,66ba25a2db5c98b2ee744418,2024-09-18 10:32:43.322,2024-09-18 10:32:43.322,0,,,,,
66eaac4b59f552ae11a09bc6,NETZUN,,2024,,Certificate,False,66ba25a2db5c98b2ee744418,2024-09-18 10:32:43.322,2024-09-18 10:32:43.322,0,,,,,
66eaac4b59f552ae11a09bc5,NETZUN,,2024,,Certificate,False,66ba25a2db5c98b2ee744418,2024-09-18 10:32:43.322,2024-09-18 10:32:43.322,0,,,,,
66eaac4b59f552ae11a09bc4,CENAP PERÚ y el Colegio de Profesores del Perú,,2023,,Certificate,False,66ba25a2db5c98b2ee744418,2024-09-18 10:32:43.322,2024-09-18 10:32:43.322,0,,,,,
66eaac4c59f552ae11a09bdd,Universidad científica del Sur,Bachiller en Ingeniería económica y de negocios,2021,2026,Bachelor,False,66ba260fdb5c98b2ee744b1b,2024-09-18 10:32:44.014,2024-09-18 10:32:44.014,0,,,,,
66eaac4c59f552ae11a09be3,CERTUS,Excel Intermedio,Enero del 2021,Marzo del 2021,Certificate,False,66ba2622db5c98b2ee744e37,2024-09-18 10:32:44.517,2024-09-18 10:32:44.517,0,,,,,
66eaac4c59f552ae11a09be2,Universidad científica del Sur,Ingeniería económica y de Negocios,Marzo del 2020,Agosto del 2025,Bachelor,False,66ba2622db5c98b2ee744e37,2024-09-18 10:32:44.517,2024-09-18 10:32:44.517,0,,,,,
66eaac4c59f552ae11a09be4,Universidad científica del Sur,Datos y Economía Digital: SQL y PYTHON,Agosto del 2023,Diciembre del 2023,Certificate,False,66ba2622db5c98b2ee744e37,2024-09-18 10:32:44.517,2024-09-18 10:32:44.517,0,,,,,
66eaac4d59f552ae11a09beb,Universidad Científica del Sur,Marketing y Administración,01/04/2022,,Bachelor,False,66ba2626db5c98b2ee744ec0,2024-09-18 10:32:45.025,2024-09-18 10:32:45.025,0,,,,,
66eaac4d59f552ae11a09bf0,Universidad cientifica del sur,Ingenieria economica y de negocios,2021,2026,Bachelor,False,66ba262ddb5c98b2ee744f29,2024-09-18 10:32:45.529,2024-09-18 10:32:45.529,0,,,,,
66eaac4e59f552ae11a09bf5,Universidad científica del sur,Marketing y administración,2021,2025,Bachelor,False,66ba262ddb5c98b2ee744f37,2024-09-18 10:32:46.033,2024-09-18 10:32:46.033,0,,,,,
66eaac4e59f552ae11a09bfa,Universidad Científica del Sur (Perú),Ingeniería Económica y Negocios (Quinto superior),2021,2026,Bachelor,False,66ba2632db5c98b2ee744f8a,2024-09-18 10:32:46.534,2024-09-18 10:32:46.534,0,,,,,
66eaac4f59f552ae11a09c00,Británico,Inglés (Basico),2024,2025,Certificate,False,66ba2635db5c98b2ee744fca,2024-09-18 10:32:47.035,2024-09-18 10:32:47.035,0,,,,,
66eaac4f59f552ae11a09bff,Universidad Científica del sur,Marketing y Administración,2020,2026,Bachelor,False,66ba2635db5c98b2ee744fca,2024-09-18 10:32:47.035,2024-09-18 10:32:47.035,0,,,,,
66eaac5059f552ae11a09c1d,Universidad Cooperativa de Colombia,liderazgo empresarial,2024,2024,Certificate,False,66ba2639db5c98b2ee745030,2024-09-18 10:32:48.070,2024-09-18 10:32:48.070,0,,,,,
66eaac5059f552ae11a09c1c,Universidad Científica del Sur,Administración de empresas,2022,2025,Bachelor,False,66ba2639db5c98b2ee745030,2024-09-18 10:32:48.070,2024-09-18 10:32:48.070,0,,,,,
66eaac5059f552ae11a09c1b,Pontificia Universidad Católica,Administración de empresas,2022,2025,Bachelor,False,66ba2639db5c98b2ee745030,2024-09-18 10:32:48.070,2024-09-18 10:32:48.070,0,,,,,
66eaac5059f552ae11a09c1e,Pontificia Universidad Católica,Power BI,2023,2023,Certificate,False,66ba2639db5c98b2ee745030,2024-09-18 10:32:48.070,2024-09-18 10:32:48.070,0,,,,,
66eaac5059f552ae11a09c26,PUC MINAS,Administração,2023,2027,Bachelor,False,66ba2645db5c98b2ee745110,2024-09-18 10:32:48.569,2024-09-18 10:32:48.569,0,,,,,
66eaac5059f552ae11a09c29,Lion School,Inglés,2018,2020,Other,False,66ba2645db5c98b2ee745110,2024-09-18 10:32:48.569,2024-09-18 10:32:48.569,0,,,,,
66eaac5059f552ae11a09c28,Escola Estadual Doutor Edmundo Gouvea Cardillo,Técnico en Administración,2020,2022,Diploma,False,66ba2645db5c98b2ee745110,2024-09-18 10:32:48.569,2024-09-18 10:32:48.569,0,,,,,
66eaac5059f552ae11a09c27,Universidad Científica del Sur,Administración de Empresas,2024,2024,Certificate,False,66ba2645db5c98b2ee745110,2024-09-18 10:32:48.569,2024-09-18 10:32:48.569,0,,,,,
66eaac5059f552ae11a09c2a,Lion School,Informática,2018,2020,Other,False,66ba2645db5c98b2ee745110,2024-09-18 10:32:48.569,2024-09-18 10:32:48.569,0,,,,,
66eaac5159f552ae11a09c37,Universidad Científica del Sur (UCSUR),Administración de Negocios Internacionales,01/03/2022,20/12/2026,Bachelor,False,66ba2648db5c98b2ee7451a8,2024-09-18 10:32:49.080,2024-09-18 10:32:49.080,0,,,,,
66eaac5159f552ae11a09c3c,Universidad Científica del Sur,Administración de Negocios Internacionales,27-03-2021,20-12-2025,Bachelor,False,66ba264cdb5c98b2ee745202,2024-09-18 10:32:49.577,2024-09-18 10:32:49.577,0,,,,,
66eaac5259f552ae11a09c41,Universidad Científica del Sur,Marketing y Administración,01/04/2022,,Bachelor,False,66ba264ddb5c98b2ee745217,2024-09-18 10:32:50.076,2024-09-18 10:32:50.076,0,,,,,
66eaac5259f552ae11a09c46,Universidad científica del sur,Marketing y administración,2021,2025,Bachelor,False,66ba2650db5c98b2ee74524a,2024-09-18 10:32:50.574,2024-09-18 10:32:50.574,0,,,,,
66eaac5359f552ae11a09c4b,Universidad científica del sur,Biología Marina,2018,2024,Bachelor,False,66ba2653db5c98b2ee7452d2,2024-09-18 10:32:51.071,2024-09-18 10:32:51.071,0,,,,,
66eaac5359f552ae11a09c4c,Latinoamérica Azul & Immersed In Change,Participante,2024,2024,Certificate,False,66ba2653db5c98b2ee7452d2,2024-09-18 10:32:51.071,2024-09-18 10:32:51.071,0,,,,,
66eaac5359f552ae11a09c4e,SOA PERÚ,Organización de SOA La Academia Latinoamericana,2020,2020,Certificate,False,66ba2653db5c98b2ee7452d2,2024-09-18 10:32:51.071,2024-09-18 10:32:51.071,0,,,,,
66eaac5359f552ae11a09c4d,Universidad científica del sur,Curso de redacción Científica,2020,2020,Certificate,False,66ba2653db5c98b2ee7452d2,2024-09-18 10:32:51.071,2024-09-18 10:32:51.071,0,,,,,
66eaac5359f552ae11a09c51,Británico ,Estudiante ,2019,2019,Diploma,False,66ba2653db5c98b2ee7452d2,2024-09-18 10:32:51.071,2024-09-18 10:32:51.071,0,,,,,
66eaac5359f552ae11a09c4f,IEP GUILLERMO SHAKESPEARE,Estudiante Secundaria ,2010,2017,Other,False,66ba2653db5c98b2ee7452d2,2024-09-18 10:32:51.071,2024-09-18 10:32:51.071,0,,,,,
66eaac5359f552ae11a09c50,IE MICAELA BASTIDAS ,Estudiante Primaria ,2008,2009,Other,False,66ba2653db5c98b2ee7452d2,2024-09-18 10:32:51.071,2024-09-18 10:32:51.071,0,,,,,
66eaac5359f552ae11a09c72,Universidad científica del sur,Estomatología,,,Other,False,66ba2657db5c98b2ee745359,2024-09-18 10:32:51.765,2024-09-18 10:32:51.765,0,,,,,
66eaac5459f552ae11a09c79,Universidad Científica del Sur,Derecho,2021,-,Bachelor,False,66ba265adb5c98b2ee7453a6,2024-09-18 10:32:52.276,2024-09-18 10:32:52.276,0,,,,,
66eaac5459f552ae11a09c7a,APECC,Gestión pública y contrataciones con el estado,Sept 2020,Nov 2020,Certificate,False,66ba265adb5c98b2ee7453a6,2024-09-18 10:32:52.276,2024-09-18 10:32:52.276,0,,,,,
66eaac5459f552ae11a09c7d,APECC,"Derecho penal, parte general y parte especial con mención en lavado de activos, narcotráfico, extinción de dominio y compliance",Sept 2020,Nov 2020,Certificate,False,66ba265adb5c98b2ee7453a6,2024-09-18 10:32:52.276,2024-09-18 10:32:52.276,0,,,,,
66eaac5459f552ae11a09c7b,LP PASION POR EL DERECHO,"Violencia familiar, de género y delitos sexuales",May 2021,Jul 2021,Certificate,False,66ba265adb5c98b2ee7453a6,2024-09-18 10:32:52.276,2024-09-18 10:32:52.276,0,,,,,
66eaac5459f552ae11a09c7c,LP PASION POR EL DERECHO,Código procesal civil y litigación oral,Abr 2021,Jun 2021,Certificate,False,66ba265adb5c98b2ee7453a6,2024-09-18 10:32:52.276,2024-09-18 10:32:52.276,0,,,,,
66eaac5459f552ae11a09c88,Universidad nacional mayor de San Marcos,Ciencia política,Marzo 2016,Julio 2021,Bachelor,False,66ba265bdb5c98b2ee7453c7,2024-09-18 10:32:52.788,2024-09-18 10:32:52.788,0,,,,,
66eaac5459f552ae11a09c89,Centro de Idiomas San Marcos,Ingles básico,Marzo 2020,Diciembre 2020,Certificate,False,66ba265bdb5c98b2ee7453c7,2024-09-18 10:32:52.788,2024-09-18 10:32:52.788,0,,,,,
66eaac5559f552ae11a09c8f,Universidad Científica del Sur (UCSUR),Administración de Negocios Internacionales,01/03/2022,20/12/2026,Bachelor,False,66ba265cdb5c98b2ee7453fb,2024-09-18 10:32:53.290,2024-09-18 10:32:53.290,0,,,,,
66eaac5559f552ae11a09c94,Universidad Científica del Sur,Ingeniería Empresarial y de sistemas,,,,False,66ba2662db5c98b2ee745478,2024-09-18 10:32:53.789,2024-09-18 10:32:53.789,0,,,,,
66eaac5659f552ae11a09c99,PUC MINAS,Administração,2023,2027,Bachelor,False,66ba2663db5c98b2ee745491,2024-09-18 10:32:54.290,2024-09-18 10:32:54.290,0,,,,,
66eaac5659f552ae11a09c9b,Escola Estadual Doutor Edmundo Gouvea Cardillo,Técnico en Administración,2020,2022,Diploma,False,66ba2663db5c98b2ee745491,2024-09-18 10:32:54.290,2024-09-18 10:32:54.290,0,,,,,
66eaac5659f552ae11a09c9a,Universidad Científica del Sur,Administración de Empresas,2024,2024,Certificate,False,66ba2663db5c98b2ee745491,2024-09-18 10:32:54.290,2024-09-18 10:32:54.290,0,,,,,
66eaac5659f552ae11a09c9d,Lion School,Informática,2018,2020,Other,False,66ba2663db5c98b2ee745491,2024-09-18 10:32:54.290,2024-09-18 10:32:54.290,0,,,,,
66eaac5659f552ae11a09c9c,Lion School,Inglés,2018,2020,Other,False,66ba2663db5c98b2ee745491,2024-09-18 10:32:54.290,2024-09-18 10:32:54.290,0,,,,,
66eaac5659f552ae11a09caa,Universidad Científica del Sur (Perú),Administración de Negocios Internacionales (Media superior),Marzo del 2021,Actualmente,Bachelor,False,66ba266adb5c98b2ee745500,2024-09-18 10:32:54.806,2024-09-18 10:32:54.806,0,,,,,
66eaac5759f552ae11a09caf,Universidad Científica del Sur,Psicología,Marzo 2021,Diciembre 2025,Bachelor,False,66ba266bdb5c98b2ee745507,2024-09-18 10:32:55.302,2024-09-18 10:32:55.302,0,,,,,
66eaac5759f552ae11a09cb4,Universidad Científica del Sur,Psicología,2020,2025,Bachelor,False,66ba266ddb5c98b2ee74551e,2024-09-18 10:32:55.799,2024-09-18 10:32:55.799,0,,,,,
66eaac5859f552ae11a09cb9,Universidad científica del sur,Marketing y administración,2021,2025,Bachelor,False,66ba2670db5c98b2ee74553c,2024-09-18 10:32:56.299,2024-09-18 10:32:56.299,0,,,,,
66eaac5859f552ae11a09cc0,Universidad Cooperativa de Colombia,liderazgo empresarial,2024,2024,Certificate,False,66ba267adb5c98b2ee7455c4,2024-09-18 10:32:56.795,2024-09-18 10:32:56.795,0,,,,,
66eaac5859f552ae11a09cbe,Pontificia Universidad Católica,Administración de empresas,2022,2025,Bachelor,False,66ba267adb5c98b2ee7455c4,2024-09-18 10:32:56.795,2024-09-18 10:32:56.795,0,,,,,
66eaac5859f552ae11a09cbf,Universidad Científica del Sur,Administración de empresas,2022,2025,Bachelor,False,66ba267adb5c98b2ee7455c4,2024-09-18 10:32:56.795,2024-09-18 10:32:56.795,0,,,,,
66eaac5859f552ae11a09cc1,Pontificia Universidad Católica,Power BI,2023,2023,Certificate,False,66ba267adb5c98b2ee7455c4,2024-09-18 10:32:56.795,2024-09-18 10:32:56.795,0,,,,,
66eaac5959f552ae11a09cca,Institución británico ,Inglés avanzado ,2022,2024,Certificate,False,66ba2687db5c98b2ee7456d1,2024-09-18 10:32:57.303,2024-09-18 10:32:57.303,0,,,,,
66eaac5959f552ae11a09ccb,Pronabec ,Ganadora de la beca continuidad de estudios ,2022,2023 ,Certificate,False,66ba2687db5c98b2ee7456d1,2024-09-18 10:32:57.303,2024-09-18 10:32:57.303,0,,,,,
66eaac5959f552ae11a09cc9,Universidad científica del sur,Estomatología,2018,2024,Other,False,66ba2687db5c98b2ee7456d1,2024-09-18 10:32:57.303,2024-09-18 10:32:57.303,0,,,,,
66eaac5a59f552ae11a09ce7,Instituto peruano de negocios,Asistente de recursos humanos,junio 2024,junio 2024,Certificate,False,66ba268cdb5c98b2ee745752,2024-09-18 10:32:58.154,2024-09-18 10:32:58.154,0,,,,,
66eaac5a59f552ae11a09ce8,Universidad nacional mayor de San Marcos ,Ciencia política ,Marzo 2016,Diciembre 2020,Bachelor,False,66ba268cdb5c98b2ee745752,2024-09-18 10:32:58.154,2024-09-18 10:32:58.154,0,,,,,
66eaac5a59f552ae11a09ce9,Centro de Idiomas San Marcos,Ingles básico ,Marzo 2020,Diciembre 2020,Certificate,False,66ba268cdb5c98b2ee745752,2024-09-18 10:32:58.154,2024-09-18 10:32:58.154,0,,,,,
66eaac5a59f552ae11a09d03,CERTUS,Excel Intermedio,Enero del 2021,Marzo del 2021,Certificate,False,66ba268ddb5c98b2ee745799,2024-09-18 10:32:58.850,2024-09-18 10:32:58.850,0,,,,,
66eaac5a59f552ae11a09d02,Universidad científica del Sur,Ingeniería económica y de Negocios,Marzo del 2020,Agosto del 2025,Bachelor,False,66ba268ddb5c98b2ee745799,2024-09-18 10:32:58.850,2024-09-18 10:32:58.850,0,,,,,
66eaac5a59f552ae11a09d04,Universidad científica del Sur,Datos y Economía Digital: SQL y PYTHON,Agosto del 2023,Diciembre del 2023,Certificate,False,66ba268ddb5c98b2ee745799,2024-09-18 10:32:58.850,2024-09-18 10:32:58.850,0,,,,,
66eaac5b59f552ae11a09d0b,Universidad Científica del Sur (Perú),Ingeniería Económica y Negocios (Quinto superior),2021,2026,Bachelor,False,66ba269edb5c98b2ee74585e,2024-09-18 10:32:59.355,2024-09-18 10:32:59.355,0,,,,,
66eaac5b59f552ae11a09d10,Científica del Sur,Estomatología,2018,Actualidad,Bachelor,False,66ba26b9db5c98b2ee745925,2024-09-18 10:32:59.858,2024-09-18 10:32:59.858,0,,,,,
66eaac5c59f552ae11a09d17,UNIVERSIDAD CIENTÍFICA DEL SUR,Administración de empresas,Mar. 2017,Jul. 2026,Bachelor,False,66ba26bbdb5c98b2ee745946,2024-09-18 10:33:00.359,2024-09-18 10:33:00.359,0,,,,,
66eaac5d59f552ae11a09d1d,Universidad Científica del Sur (Perú),Ingeniería Económica y Negocios (Quinto superior),2021,2026,Bachelor,False,66ba26dbdb5c98b2ee7459c9,2024-09-18 10:33:01.025,2024-09-18 10:33:01.025,0,,,,,
