_id_postulante,carrera_principal,area_profesional,nivel_educativo
66bac23adb5c98b2ee749b83,Laboratorio Dental,Otros,Certificado
66bac2dedb5c98b2ee74a0aa,Psicología,Ciencias Sociales y Humanidades,Otros
66bac2dedb5c98b2ee74a0aa,Negocios Internacionales,Administración y Negocios,Diplomado
66bac2dedb5c98b2ee74a0aa,Gestión Empresarial,Administración y Negocios,Diplomado
66bac2dedb5c98b2ee74a0aa,Gestión de Organizaciones,Administración y Negocios,Diplomado
66bac2a3db5c98b2ee749ec4,Facultad de Psicología,Ciencias Sociales y Humanidades,Otros
66bac2a3db5c98b2ee749ec4,Curso Cómo elaborar requerimientos de bienes y servicios,Otros,Certificado
66bac2a3db5c98b2ee749ec4,Curso ABC de las Compras Públicas - Edición 1,Otros,Certificado
66bac2a3db5c98b2ee749ec4,Diplomado en Administración Municipal,Administración y Negocios,Diplomado
66bac2a3db5c98b2ee749ec4,Curso Taller de Secretariado Ejecutivo,Otros,Certificado
66bac2a3db5c98b2ee749ec4,Comida peruana novoandina y amazónica,Otros,Certificado
66bac2a3db5c98b2ee749ec4,Tramite Documentario y manejo de Archivo Curso,Otros,Certificado
66bac2a3db5c98b2ee749ec4,Comida Peruana y Criolla,Otros,Certificado
66bac2a3db5c98b2ee749ec4,Curso Servicio al Ciudadano en contexto de crisis,Otros,Certificado
66bac2a3db5c98b2ee749ec4,Secretariado Ejecutivo,Otros,Diplomado
66bac2a3db5c98b2ee749ec4,Comida de peruana de pescados y marisco,Otros,Certificado
66bac2a3db5c98b2ee749ec4,Diplomado en gestión Publica,Administración y Negocios,Diplomado
66bac2a3db5c98b2ee749ec4,Estudios de Secretariado Ejecutivo,Otros,Diplomado
66bac2a3db5c98b2ee749ec4,Ciencias de Comunicación,Ciencias Sociales y Humanidades,Bachiller
66bac2a3db5c98b2ee749ec4,Curso de Redacción,Otros,Certificado
66bac2a3db5c98b2ee749ec4,Curso Taller de Gestión de Recursos Humanos,Administración y Negocios,Certificado
66bac2a3db5c98b2ee749ec4,Cursos de Actualización en secretariado Ejecutivo,Otros,Certificado
66bac2a3db5c98b2ee749ec4,Curso Taller de Computación e Informática,Ingeniería y Tecnología,Certificado
66bac2a3db5c98b2ee749ec4,Curso Taller de Asistente de Gerencia,Otros,Certificado
66bac2a3db5c98b2ee749ec4,Curso Taller de Gestión Pública,Administración y Negocios,Certificado
66bac2a3db5c98b2ee749ec4,Capacitación de Atención al Cliente y Manejo de Quejas,Otros,Certificado
66bac2a3db5c98b2ee749ec4,Administración en Recursos Humanos Curso,Administración y Negocios,Certificado
66bac2a3db5c98b2ee749ec4,Gestión Municipal Taller,Administración y Negocios,Certificado
66bac2a3db5c98b2ee749ec4,Capacitación de Seguros Ripley Protección De Tarjeta,Otros,Certificado
66bac2a3db5c98b2ee749ec4,Métodos básicos de cocina,Otros,Certificado
66bac2a3db5c98b2ee749ec4,Curso Taller de Atención al Ciudadano y al Cliente,Otros,Certificado
66bac42ddb5c98b2ee74a490,Formulación de dietas balanceadas para peces tropicales.,Otros,Certificado
66bac42ddb5c98b2ee74a490,Biología Marina,Ciencias,Bachiller
66bac42ddb5c98b2ee74a490,PRINCIPALES ENFERMEDADES Y BIOSEGURIDAD EN CULTIVO DE TRUCHA ARCO IRIS,Otros,Certificado
66bac42ddb5c98b2ee74a490,Educación Secundaria,Ciencias Sociales y Humanidades,Otros
66bac42ddb5c98b2ee74a490,Excel Básico - Excel Intermedio,Otros,
66bac42ddb5c98b2ee74a490,Gestión Sostenible: Estrategias para la Conservación Pesquera y Acuícola,Administración y Negocios,Certificado
66bac1bedb5c98b2ee749868,Psicología,Ciencias Sociales y Humanidades,Bachiller
66badb2cdb5c98b2ee74e5a0,Ingeniería Económica y de Negocios,Ingeniería y Tecnología,Bachiller
66bac289db5c98b2ee749da7,Bachelor of Science in Computer Science,Otros,Bachiller
66bac289db5c98b2ee749da7,PhD in Artificial Intelligence,Otros,Doctorado
66bac289db5c98b2ee749da7,Master of Science in Data Science,Ingeniería y Tecnología,Maestría
66bac289db5c98b2ee749da7,Certificate in Machine Learning,Otros,Certificado
66bac289db5c98b2ee749da7,,,Otros
66bac289db5c98b2ee749da7,Diploma in Web Development,Otros,Diplomado
66bac289db5c98b2ee749da7,Comunicación Audiovisual,Ciencias Sociales y Humanidades,Certificado
66bac289db5c98b2ee749da7,Comunicación y Publicidad,Ciencias Sociales y Humanidades,Certificado
66bac289db5c98b2ee749da7,Google Ads y Analytics,Otros,
66bac2dedb5c98b2ee74a0aa,Negocios Internacionales,Administración y Negocios,Diplomado
66bac2dedb5c98b2ee74a0aa,Psicología,Ciencias Sociales y Humanidades,Otros
66bac2dedb5c98b2ee74a0aa,Gestión de Organizaciones,Administración y Negocios,Diplomado
66bac2dedb5c98b2ee74a0aa,Comercio Exterior,Otros,Certificado
66bac2dedb5c98b2ee74a0aa,Gestión Empresarial,Administración y Negocios,Diplomado
66bac2a3db5c98b2ee749ec4,Facultad de Psicología,Ciencias Sociales y Humanidades,Bachiller
66bac2a3db5c98b2ee749ec4,Estudios de Secretariado Ejecutivo,Otros,Diplomado
66bac2a3db5c98b2ee749ec4,Facultad de Psicología,Ciencias Sociales y Humanidades,Bachiller
66bac2a3db5c98b2ee749ec4,Estudios de Secretariado Ejecutivo,Otros,Diplomado
66bac249db5c98b2ee749bde,Administración de empresas,Administración y Negocios,Bachiller
66bac249db5c98b2ee749bde,Psicología,Ciencias Sociales y Humanidades,Bachiller
66bac249db5c98b2ee749bde,Gestión de Recursos Humanos,Administración y Negocios,Diplomado
66bac249db5c98b2ee749bde,Coaching y liderazgo,Otros,Diplomado
66bac208db5c98b2ee749a5b,Obstetricia,Otros,Bachiller
66bd1ab9db5c98b2ee751403,Cursando el III de la carrera de Comunicación y Publicidad,Ciencias Sociales y Humanidades,Bachiller
66bd1ab9db5c98b2ee751403,Egresada de la carrera de Comunicación Integral,Ciencias Sociales y Humanidades,Bachiller
66bd23bfdb5c98b2ee751569,Psicología,Ciencias Sociales y Humanidades,Otros
66bd23bfdb5c98b2ee751569,Ingles,Ciencias Sociales y Humanidades,Otros
66bd23bfdb5c98b2ee751569,Contabilidad,Economía y Finanzas,Otros
66bd8aebdb5c98b2ee751c65,Ingeniería Industrial,Ingeniería y Tecnología,Bachiller
66bd8aebdb5c98b2ee751c65,,,
66bd8aebdb5c98b2ee751c65,,,
66bd8aebdb5c98b2ee751c65,,,
66bd8aebdb5c98b2ee751c65,,,
66bd8aebdb5c98b2ee751c65,,,
66bd8aebdb5c98b2ee751c65,Ingeniería Industrial,Ingeniería y Tecnología,Otros
66bd8aebdb5c98b2ee751c65,,,
66bd8aebdb5c98b2ee751c65,,,
66bd8aebdb5c98b2ee751c65,Diplomado en Gestión Estratégica de Costos,Administración y Negocios,Diplomado
66bd8aebdb5c98b2ee751c65,,,
66bd8aebdb5c98b2ee751c65,Ingeniería Industrial,Ingeniería y Tecnología,Otros
66bd8aebdb5c98b2ee751c65,Ingeniería Industrial,Ingeniería y Tecnología,Bachiller
66bd8aebdb5c98b2ee751c65,,,
66bd8aebdb5c98b2ee751c65,,,
66bd8aebdb5c98b2ee751c65,,,
66bd8aebdb5c98b2ee751c65,,,
66bd8aebdb5c98b2ee751c65,,,
66bd8aebdb5c98b2ee751c65,,,
66bd8aebdb5c98b2ee751c65,Diplomado en Gestión Estratégica de Costos,Administración y Negocios,Diplomado
66bd8aebdb5c98b2ee751c65,,,
66bd8aebdb5c98b2ee751c65,,,
66be4776db5c98b2ee7522e6,,,Otros
66be4776db5c98b2ee7522e6,,,Otros
66be4776db5c98b2ee7522e6,Título de Técnico en Gastronomía,Otros,
66be4776db5c98b2ee7522e6,,,Otros
66be7edfdb5c98b2ee75272b,Ingeniería Industrial,Ingeniería y Tecnología,Bachiller
66be7edfdb5c98b2ee75272b,Diplomado en Gestión Estratégica de Costos,Administración y Negocios,Diplomado
66be7edfdb5c98b2ee75272b,Diplomado en Gestión Integral de Procesos,Administración y Negocios,Certificado
66bac20edb5c98b2ee749a70,Curso gestión de la competitividad,Administración y Negocios,Certificado
66bac20edb5c98b2ee749a70,Licenciado en Administración,Administración y Negocios,Bachiller
66bac20edb5c98b2ee749a70,Diplomado estrategias funcionales de marketing,Administración y Negocios,Diplomado
66bac20edb5c98b2ee749a70,Psicología,Ciencias Sociales y Humanidades,Otros
66bf6197db5c98b2ee753920,Psicología,Ciencias Sociales y Humanidades,Bachiller
66bf6197db5c98b2ee753920,Contabilidad,Economía y Finanzas,Certificado
66bf6197db5c98b2ee753920,Ingles,Ciencias Sociales y Humanidades,Otros
66b975bfbf7e18bdfd26381e,Técnico Universitario en Educación Comercial,Administración y Negocios,Diplomado
66b975bfbf7e18bdfd26381e,Licenciatura en Administración de Empresas,Administración y Negocios,Bachiller
66b975bfbf7e18bdfd26381e,Curso de especialización en Customer Experience,Otros,Certificado
66b975bfbf7e18bdfd26381e,Bachelor in Computer Science,Otros,Bachiller
66d784aba40ed15225e5ab36,Seguridad y Salud Ocupacional,Salud,Certificado
66d784aba40ed15225e5ab36,Asistente de Logística,Otros,Certificado
66d784aba40ed15225e5ab36,Ingeniería Industrial,Ingeniería y Tecnología,Bachiller
66d784aba40ed15225e5ab36,Gestión de cadena de suministro,Administración y Negocios,Certificado
66d784aba40ed15225e5ab36,Gestión de inventario,Administración y Negocios,Certificado
66d784aba40ed15225e5ab36,Estrategia Empresarial,Otros,Certificado
66d784aba40ed15225e5ab36,Congreso Internacional de Gestión Logística,Administración y Negocios,Certificado
66d784aba40ed15225e5ab36,Ciclo de Conferencias Magistrales de Ingeniería,Ingeniería y Tecnología,Certificado
66d784aba40ed15225e5ab36,Prevención de Riesgos Laborales,Otros,Certificado
66d784aba40ed15225e5ab36,Ingeniería Industrial,Ingeniería y Tecnología,Bachiller
66d784aba40ed15225e5ab36,Estrategia Empresarial,Otros,Certificado
66d784aba40ed15225e5ab36,Gestión de cadena de suministro,Administración y Negocios,Certificado
66d784aba40ed15225e5ab36,Ciclo de Conferencias Magistrales de Ingeniería,Ingeniería y Tecnología,Certificado
66d784aba40ed15225e5ab36,Prevención de Riesgos Laborales,Otros,Certificado
66d784aba40ed15225e5ab36,Seguridad y Salud Ocupacional,Salud,Certificado
66d784aba40ed15225e5ab36,Asistente de Logística,Otros,Certificado
66d784aba40ed15225e5ab36,Gestión de inventario,Administración y Negocios,Certificado
66d784aba40ed15225e5ab36,Congreso Internacional de Gestión Logística,Administración y Negocios,Certificado
66d7eac3a40ed15225e5ac27,Administracion de starups,Administración y Negocios,Doctorado
66d7eac3a40ed15225e5ac27,,,
66d7eac3a40ed15225e5ac27,Licenciatura en Administración de Empresas,Administración y Negocios,Bachiller
66d7eac3a40ed15225e5ac27,Diplomado en Gestión de Riesgos Financieros,Administración y Negocios,Diplomado
66d7eac3a40ed15225e5ac27,,,
66d8cd68a40ed15225e5b035,Diplomado en Recursos Humanos,Administración y Negocios,Diplomado
66d8cd68a40ed15225e5b035,Bach. Psicología,Ciencias Sociales y Humanidades,Bachiller
66d8df49a40ed15225e5b18b,Licenciatura en Administración de Empresas,Administración y Negocios,Bachiller
66d8df49a40ed15225e5b18b,Ofimática y competencias digitales,Otros,Certificado
66d8df49a40ed15225e5b18b,Miembro de Research Management - Gerencia DIAI,Administración y Negocios,Otros
66d8df49a40ed15225e5b18b,Excel - Avanzado,Otros,Certificado
66d8df49a40ed15225e5b18b,Especialista en Marketing Digital,Administración y Negocios,Certificado
66d8df49a40ed15225e5b18b,Miembro de gerencia de Talento Humano,Otros,Certificado
66d8df36a40ed15225e5b185,Curso “Accounting Fundamentals”,Economía y Finanzas,Certificado
66d8df36a40ed15225e5b185,Curso “Fundamentos de Derivados”,Otros,Certificado
66d8df36a40ed15225e5b185,Curso “Introduction to capital Markets”,Otros,Certificado
66d8df36a40ed15225e5b185,Curso “Corporate Finance Fundamentals”,Economía y Finanzas,Certificado
66d8df36a40ed15225e5b185,Administración – Finanzas – 7mo ciclo,Administración y Negocios,Bachiller
66d8df57a40ed15225e5b192,Graduada de Marketing,Administración y Negocios,Bachiller
66d8df6da40ed15225e5b1bc,Programa de especialización en proyectos de investigación y asesoría de trabajos de investigación científica (tesis),Otros,Certificado
66d8df6da40ed15225e5b1bc,Licenciado Administración y Negocios Internacionales,Administración y Negocios,Bachiller
66d8df6da40ed15225e5b1bc,"MBA Administración, con mención en Gestión Empresarial (Proceso titulación)",Administración y Negocios,Maestría
66d8df6da40ed15225e5b1bc,Curso de especialización en Inteligencia de negocio con Microsoft Excel,Otros,Certificado
66d8df6da40ed15225e5b1bc,Programa de perfeccionamiento – Consultor Empresarial,Otros,Certificado
66d8df6da40ed15225e5b1bc,Programa de Formación Docente 2021 II,Otros,Certificado
66d8df6da40ed15225e5b1bc,"Diplomado Gobierno de Tecnologías, Seguridad y Ciberseguridad",Ingeniería y Tecnología,Diplomado
66d8df6da40ed15225e5b1bc,Herramientas digitales para la docencia,Otros,Certificado
66d8df6da40ed15225e5b1bc,Programa de Monitor ciudadano de control,Otros,Certificado
66d8df6da40ed15225e5b1bc,Moodle para docentes,Otros,Certificado
66d8df6da40ed15225e5b1bc,Microsoft 365 PowerApps,Otros,Certificado
66d8df6da40ed15225e5b1bc,Curso de especialización en Inteligencia de negocio con Power BI,Otros,Certificado
66d8df6da40ed15225e5b1bc,"Programa de gobernabilidad, Gerencia Política y Gestión Publica",Administración y Negocios,Certificado
66d8df6da40ed15225e5b1bc,Gerencia de proyectos de sistemas de información,Ingeniería y Tecnología,Certificado
66d8df6da40ed15225e5b1bc,Programa de Mentor de control social,Otros,Certificado
66d8df6da40ed15225e5b1bc,Curso básico de formación y capacitación de Conciliación Extrajudicial,Otros,Certificado
66d8df6da40ed15225e5b1bc,Curso básico de formación y capacitación de Conciliación Extrajudicial – Familia,Otros,Certificado
66d8df6da40ed15225e5b1bc,Google para docentes,Otros,Certificado
66d8df6da40ed15225e5b1bc,Gestión de base de datos con SQL e inteligencia de negocios con Power BI y DATA STUDIO,Administración y Negocios,Certificado
66d8df6da40ed15225e5b1bc,"Curso de Sistemas, Ingeniería Informática",Ingeniería y Tecnología,Otros
66d8df6da40ed15225e5b1bc,Diplomado en Administración y Gestión de Empresa,Administración y Negocios,Diplomado
66d8df6da40ed15225e5b1bc,Diplomado en Gestión y Servicios de Recursos Humanos,Administración y Negocios,Diplomado
66d8df7fa40ed15225e5b1ce,,,Certificado
66d8df7fa40ed15225e5b1ce,Bachiller de Ingeniería de Sistemas,Ingeniería y Tecnología,Bachiller
66d8df7fa40ed15225e5b1ce,,,Certificado
66d8df7fa40ed15225e5b1ce,,,Certificado
66d8df7fa40ed15225e5b1ce,,,Certificado
66d8df7fa40ed15225e5b1ce,,,Certificado
66d8df7fa40ed15225e5b1ce,,,Certificado
66d8df7fa40ed15225e5b1ce,,,Certificado
66d8df57a40ed15225e5b192,Graduada de Marketing,Administración y Negocios,Bachiller
66d8df7fa40ed15225e5b1ce,Bachiller de Ingeniería de Sistemas,Ingeniería y Tecnología,Bachiller
66d8df7fa40ed15225e5b1ce,Administración del inventario,Administración y Negocios,Certificado
66d8df7fa40ed15225e5b1ce,Ofimática Nivel Avanzado,Otros,Certificado
66d8f384a40ed15225e5b385,Ingeniería Civil,Ingeniería y Tecnología,Bachiller
66d8bedda40ed15225e5b02f,Bachelor of Marketing Managment,Administración y Negocios,Bachiller
66d8bedda40ed15225e5b02f,Marketing,Administración y Negocios,Certificado
66d9eff8a40ed15225e5b60c,Maestría en Ingeniería Industrial con mención en Gerencia Logística,Ingeniería y Tecnología,Maestría
66d9eff8a40ed15225e5b60c,Ingeniería Industrial,Ingeniería y Tecnología,Bachiller
66d9eff8a40ed15225e5b60c,Especialización en Gestión Estratégica Logística,Administración y Negocios,Certificado
66d9eff8a40ed15225e5b60c,Especialización en Gestión y Mejora de Procesos,Administración y Negocios,Certificado
66d8f396a40ed15225e5b3a8,Ingeniería Industrial,Ingeniería y Tecnología,Bachiller
66d8f396a40ed15225e5b3a8,Ingles,Ciencias Sociales y Humanidades,Certificado
66da65eda40ed15225e5b85c,Moda Digital con Clo3D,Otros,Certificado
66da65eda40ed15225e5b85c,Mastering the Art of Prompt Engineering,Ingeniería y Tecnología,Otros
66da65eda40ed15225e5b85c,Programa Profesional de Negocios Tecnológicos,Administración y Negocios,Certificado
66da65eda40ed15225e5b85c,,,Certificado
66da65eda40ed15225e5b85c,"Full Day Emprendedor Taller Crece, CIDE – PUCP Pontificia Universidad Católica del Perú",Otros,Certificado
66da65eda40ed15225e5b85c,PEE – Business Process Management,Administración y Negocios,Certificado
66da65eda40ed15225e5b85c,Ingeniería de Sistemas,Ingeniería y Tecnología,Bachiller
66da65eda40ed15225e5b85c,Transformación digital,Otros,Certificado
66da65eda40ed15225e5b85c,Seminario Internacional: Metaversos o Web3,Otros,Certificado
66da65eda40ed15225e5b85c,PEE – Mercado de Capitales,Otros,Certificado
66da65eda40ed15225e5b85c,Digital Product Designer,Arquitectura y Diseño,Otros
66da65eda40ed15225e5b85c,Fashion designer,Arquitectura y Diseño,Diplomado
66da65eda40ed15225e5b85c,Executive MBA,Otros,Maestría
66da65eda40ed15225e5b85c,Emprendiendo en STEM,Otros,Certificado
66da65eda40ed15225e5b85c,Design Sprint,Arquitectura y Diseño,Certificado
66da65eda40ed15225e5b85c,Diplomado Gestión Desarrollo de Producto de Moda,Administración y Negocios,Diplomado
66da65eda40ed15225e5b85c,Design Thinking,Arquitectura y Diseño,Certificado
66da65eda40ed15225e5b85c,PEE – Gerencia de Proyectos de Sistemas de Información,Ingeniería y Tecnología,Certificado
66dbb294a40ed15225e5b93e,Ingeniería de Sistemas Computacionales,Ingeniería y Tecnología,Bachiller
66dbb294a40ed15225e5b93e,Especialización IBM Data Science,Ingeniería y Tecnología,Certificado
66dbb294a40ed15225e5b93e,Programando con Java para aplicaciones Android,Otros,Certificado
66dbb294a40ed15225e5b93e,Introducción Al Análisis De Datos Con Python,Otros,Certificado
66dbb294a40ed15225e5b93e,Programa de Entrenamiento Intensivo “Testing & QA”,Otros,Certificado
66dbb294a40ed15225e5b93e,Microsoft Learn AI Skills Challenge,Otros,Certificado
66dbb294a40ed15225e5b93e,Scrum Foundation Proffesional Certification,Otros,Certificado
66dbb294a40ed15225e5b93e,PCAP: Programming Essentials in Python,Otros,Certificado
66dbb294a40ed15225e5b93e,Programa Especialización En Spss Statistics - Módulo Básico,Otros,Certificado
66dbb294a40ed15225e5b93e,,,
66dbb294a40ed15225e5b93e,Certificado de participación en CONIETB 2023,Otros,Certificado
66dbb294a40ed15225e5b93e,WORKSHOPS DE GESTIÓN ÁGIL,Administración y Negocios,Certificado
66dbb294a40ed15225e5b93e,WORKSHOPS DE GESTIÓN ÁGIL,Administración y Negocios,Certificado
66dbb294a40ed15225e5b93e,Introduction to Data Science,Ingeniería y Tecnología,Certificado
66dbb294a40ed15225e5b93e,Fundamentos de Python,Otros,Certificado
66dbcc7aa40ed15225e5b9a3,Graduada de Marketing,Administración y Negocios,Bachiller
66b975bfbf7e18bdfd26381e,Design Systems in Figma,Arquitectura y Diseño,Certificado
66b975bfbf7e18bdfd26381e,Introducción al desarrollo web,Otros,Certificado
66b975bfbf7e18bdfd26381e,Figma Masterclass course,Otros,Certificado
66b975bfbf7e18bdfd26381e,Web & Mobile Designer,Arquitectura y Diseño,Certificado
66b975bfbf7e18bdfd26381e,Diseño de Interfaz avanzado,Arquitectura y Diseño,Certificado
66b975bfbf7e18bdfd26381e,Responsive Web Design HTML & CSS,Arquitectura y Diseño,Certificado
66b975bfbf7e18bdfd26381e,UI Design,Arquitectura y Diseño,Certificado
66b975bfbf7e18bdfd26381e,Fundamentos de diseño,Arquitectura y Diseño,Certificado
66b975bfbf7e18bdfd26381e,Design Systems in Figma,Arquitectura y Diseño,Certificado
66b975bfbf7e18bdfd26381e,Introducción al desarrollo web,Otros,Certificado
66b975bfbf7e18bdfd26381e,Figma Masterclass course,Otros,Certificado
66b975bfbf7e18bdfd26381e,Web & Mobile Designer,Arquitectura y Diseño,Certificado
66b975bfbf7e18bdfd26381e,Diseño de Interfaz avanzado,Arquitectura y Diseño,Certificado
66b975bfbf7e18bdfd26381e,Responsive Web Design HTML & CSS,Arquitectura y Diseño,Certificado
66b975bfbf7e18bdfd26381e,UI Design,Arquitectura y Diseño,Certificado
66b975bfbf7e18bdfd26381e,Fundamentos de diseño,Arquitectura y Diseño,Certificado
66b975bfbf7e18bdfd26381e,Design Systems in Figma,Arquitectura y Diseño,Certificado
66b975bfbf7e18bdfd26381e,Introducción al desarrollo web,Otros,Otros
66b975bfbf7e18bdfd26381e,Figma Masterclass course,Otros,Certificado
66b975bfbf7e18bdfd26381e,Web & Mobile Designer,Arquitectura y Diseño,Certificado
66b975bfbf7e18bdfd26381e,Responsive Web Design HTML & CSS,Arquitectura y Diseño,Certificado
66b975bfbf7e18bdfd26381e,UI Design,Arquitectura y Diseño,Certificado
66b975bfbf7e18bdfd26381e,Fundamentos de diseño,Arquitectura y Diseño,Certificado
66b975bfbf7e18bdfd26381e,Diseño de Interfaz avanzado,Arquitectura y Diseño,Certificado
66b975bfbf7e18bdfd26381e,Design Systems in Figma,Arquitectura y Diseño,Certificado
